studyName,studyYear,studyLoc,replicate,blockNumber,rowNumber,colNumber,plotNumber,germplasmName,intercropGermplasmName,observationLevel,observationUnitName,Oat_Height_1,Oat_Height_2,Oat_Height_3,Pea_Height_1,Pea_Height_2,Pea_Height_3,Oat_establishment,Pea_establishment,Lodging,Oat_Heading_Date,Pea_Flowering_Date
B4I_2025_NY,2025,NY,1,5,8,22,5179,IL23-1847,NDP150210Y,plot,B4I_2025_NY_5179,23.666666666666668,71.66666666666667,95.33333333333333,21.666666666666668,71,82,14.666666666666666,5,9,173,177
B4I_2025_NY,2025,NY,1,5,8,21,5180,IL23-943,NDP170111G,plot,B4I_2025_NY_5180,26.666666666666668,68,100.33333333333333,19.333333333333332,74.33333333333333,81,16.666666666666668,6.666666666666667,3,173,172
B4I_2025_NY,2025,NY,1,5,8,20,5181,IL23-3545,NDP250091Y,plot,B4I_2025_NY_5181,26.333333333333332,61.333333333333336,100,17.333333333333332,64.66666666666667,74.66666666666667,13.333333333333334,7.666666666666667,0,174,176
B4I_2025_NY,2025,NY,1,5,8,19,5182,IL23-3549,NDP120181Y,plot,B4I_2025_NY_5182,22,64,89.66666666666667,23,73.33333333333333,87.33333333333333,14,6.666666666666667,0,171,174
B4I_2025_NY,2025,NY,1,5,8,18,5183,IL23-1644,NDP250175Y,plot,B4I_2025_NY_5183,30.666666666666668,69,83,25.333333333333332,85.33333333333333,98,14.333333333333334,5.666666666666667,1,170,172
B4I_2025_NY,2025,NY,1,5,8,17,5184,IL23-1657,NDP250090Y,plot,B4I_2025_NY_5184,31.666666666666668,75.33333333333333,101.5,23.333333333333332,82.33333333333333,96.33333333333333,15.666666666666666,6.333333333333333,9,169,176
B4I_2025_NY,2025,NY,1,5,8,16,5185,IL23-3829,NDP170190Y,plot,B4I_2025_NY_5185,29.333333333333332,75.66666666666667,106.33333333333333,23,79.66666666666667,90,17.666666666666668,6,9,173,173
B4I_2025_NY,2025,NY,1,5,8,15,5186,IL19-5332,NDP250036Y,plot,B4I_2025_NY_5186,28.333333333333332,64.66666666666667,86,21.666666666666668,71.66666666666667,101.66666666666667,15.333333333333334,6.666666666666667,8,170,176
B4I_2025_NY,2025,NY,1,5,8,14,5187,IL21-4178,NDP250154Y,plot,B4I_2025_NY_5187,27,66.33333333333333,83.66666666666667,17,44.666666666666664,48,12,5.333333333333333,0,170,172
B4I_2025_NY,2025,NY,1,5,8,13,5188,IL23-2134,NDP150476G,plot,B4I_2025_NY_5188,26.333333333333332,61.666666666666664,79,22,71,77.33333333333333,18.333333333333332,7.333333333333333,8,172,168
B4I_2025_NY,2025,NY,1,5,8,12,5189,IL23-1815,NDP170336G,plot,B4I_2025_NY_5189,24.666666666666668,64,77.33333333333333,17,76,61.333333333333336,13.333333333333334,5.333333333333333,7,174,171
B4I_2025_NY,2025,NY,1,5,8,11,5190,IL23-660,NDP250032Y,plot,B4I_2025_NY_5190,27.333333333333332,66.33333333333333,97.33333333333333,18.666666666666668,72.33333333333333,82,18.333333333333332,4.666666666666667,1,170,172
B4I_2025_NY,2025,NY,1,5,8,10,5191,IL23-1129,NDP250135Y,plot,B4I_2025_NY_5191,25.666666666666668,57.666666666666664,92.66666666666667,18.666666666666668,68.66666666666667,77.66666666666667,14.666666666666666,6,0,174,173
B4I_2025_NY,2025,NY,1,5,8,9,5192,IL19-6432,NDP250150G,plot,B4I_2025_NY_5192,29.333333333333332,62.666666666666664,96,19,71.33333333333333,82.66666666666667,15.666666666666666,5.333333333333333,7,171,173
B4I_2025_NY,2025,NY,1,5,8,8,5193,IL22-1423,NDP250126Y,plot,B4I_2025_NY_5193,28.333333333333332,77,97.66666666666667,21.333333333333332,79.66666666666667,89.66666666666667,14,6,7,169,172
B4I_2025_NY,2025,NY,1,5,8,7,5194,IL23-3857,NDP250154Y,plot,B4I_2025_NY_5194,30.666666666666668,63.666666666666664,91.33333333333333,20.333333333333332,40.333333333333336,59.333333333333336,19,6,0,173,172
B4I_2025_NY,2025,NY,1,5,8,6,5195,IL23-963,NDP150084Y,plot,B4I_2025_NY_5195,24,53.333333333333336,86,17.666666666666668,58,62.333333333333336,19.666666666666668,7.666666666666667,0,173,170
B4I_2025_NY,2025,NY,1,5,8,5,5196,IL23-4547,NDP170273Y,plot,B4I_2025_NY_5196,26,76,88,21.333333333333332,73,90,14.333333333333334,6.666666666666667,8,169,173
B4I_2025_NY,2025,NY,1,5,8,4,5197,IL23-512,NDP250027G,plot,B4I_2025_NY_5197,24,67.33333333333333,95.33333333333333,19.666666666666668,63.666666666666664,77.66666666666667,17,5.666666666666667,2,174,173
B4I_2025_NY,2025,NY,1,5,8,3,5198,IL23-1617,NDP170328G,plot,B4I_2025_NY_5198,26,57,83.66666666666667,19,63.666666666666664,70.33333333333333,17.333333333333332,5.333333333333333,0,169,170
B4I_2025_NY,2025,NY,1,5,8,2,5199,IL23-1621,NDP170151Y,plot,B4I_2025_NY_5199,30.333333333333332,62.666666666666664,87.66666666666667,25.333333333333332,76,100.66666666666667,13.333333333333334,6.333333333333333,8,169,174
B4I_2025_NY,2025,NY,1,5,8,1,5200,IL23-259,NDP250084Y,plot,B4I_2025_NY_5200,32.666666666666664,78,86,22.666666666666668,80,86.33333333333333,16.666666666666668,6.666666666666667,7,169,174
B4I_2025_NY,2025,NY,1,5,9,1,5201,IL22-3146,NDP120083Y,plot,B4I_2025_NY_5201,32.333333333333336,85.66666666666667,102,24.333333333333332,64.33333333333333,75.66666666666667,13.666666666666666,5.666666666666667,4,168,174
B4I_2025_NY,2025,NY,1,5,9,2,5202,IL23-723,NDP250084Y,plot,B4I_2025_NY_5202,30,78.66666666666667,96,22,67,76,18.666666666666668,7.333333333333333,0,171,173
B4I_2025_NY,2025,NY,1,5,9,3,5203,IL23-4722,NDP250074Y,plot,B4I_2025_NY_5203,27,60.666666666666664,85.66666666666667,21,59.666666666666664,69.66666666666667,20.333333333333332,6.666666666666667,0,171,173
B4I_2025_NY,2025,NY,1,5,9,4,5204,IL23-1753,ND DAWN,plot,B4I_2025_NY_5204,29,84.66666666666667,98.66666666666667,21.333333333333332,73.66666666666667,84,21.666666666666668,8,7,175,170
B4I_2025_NY,2025,NY,1,5,9,5,5205,IL23-1623,NDP150232Y,plot,B4I_2025_NY_5205,31,81.66666666666667,100.33333333333333,20.333333333333332,76,87,17.666666666666668,8,1,170,177
B4I_2025_NY,2025,NY,1,5,9,6,5206,IL23-3661,NDP121714R,plot,B4I_2025_NY_5206,28.666666666666668,62,84.66666666666667,18,73,37.333333333333336,18.666666666666668,8.333333333333334,2,170,175
B4I_2025_NY,2025,NY,1,5,9,7,5207,IL20-746,NDP170202Y,plot,B4I_2025_NY_5207,30,76.66666666666667,82.66666666666667,20.666666666666668,71,61.333333333333336,19,6.333333333333333,0,168,174
B4I_2025_NY,2025,NY,1,5,9,8,5208,IL23-1668,NDP250157Y,plot,B4I_2025_NY_5208,30,84,99.66666666666667,25,74.33333333333333,87.66666666666667,18.333333333333332,10.333333333333334,9,169,173
B4I_2025_NY,2025,NY,1,5,9,9,5209,IL22-3146,NDP170084G,plot,B4I_2025_NY_5209,31.333333333333332,92,108.66666666666667,21.666666666666668,79,99.66666666666667,11.333333333333334,7.333333333333333,9,168,177
B4I_2025_NY,2025,NY,1,5,9,10,5210,IL22-1256,NDP250073Y,plot,B4I_2025_NY_5210,29.333333333333332,77.66666666666667,101.66666666666667,19.333333333333332,72.66666666666667,86.33333333333333,20.666666666666668,7.333333333333333,8,170,174
B4I_2025_NY,2025,NY,1,5,9,11,5211,IL23-2954,NDP250147G,plot,B4I_2025_NY_5211,26,74,105.33333333333333,18.666666666666668,66,88,20.666666666666668,6.666666666666667,8,174,175
B4I_2025_NY,2025,NY,1,5,9,12,5212,IL20-7727,NDP250049Y,plot,B4I_2025_NY_5212,30.666666666666668,80.66666666666667,106.66666666666667,22.666666666666668,73.33333333333333,85,21,11,8,171,174
B4I_2025_NY,2025,NY,1,5,9,13,5213,IL23-4469,NDP250151Y,plot,B4I_2025_NY_5213,28,67.33333333333333,87.33333333333333,21,75.66666666666667,77.66666666666667,18.333333333333332,7,0,174,170
B4I_2025_NY,2025,NY,1,5,9,14,5214,IL23-1947,NDP250141G,plot,B4I_2025_NY_5214,23.666666666666668,73,95,18.333333333333332,64.66666666666667,74.33333333333333,16,8,3,174,174
B4I_2025_NY,2025,NY,1,5,9,15,5215,IL23-4469,NDP250104G,plot,B4I_2025_NY_5215,27.666666666666668,76.33333333333333,92.66666666666667,16.666666666666668,58.333333333333336,76.33333333333333,19,8.333333333333334,0,174,175
B4I_2025_NY,2025,NY,1,5,9,16,5216,IL23-2235,NDP250081Y,plot,B4I_2025_NY_5216,24.666666666666668,73.33333333333333,89,18.333333333333332,67.66666666666667,71,18,9.666666666666666,9,171,176
B4I_2025_NY,2025,NY,1,5,9,17,5217,IL23-3842,NDP250170Y,plot,B4I_2025_NY_5217,29.333333333333332,81,101.33333333333333,17,68.66666666666667,82,18,6.333333333333333,6,172,177
B4I_2025_NY,2025,NY,1,5,9,18,5218,IL23-1414,NDP170104Y,plot,B4I_2025_NY_5218,26.666666666666668,82,89,20.666666666666668,74,75.66666666666667,24.666666666666668,10.333333333333334,9,171,172
B4I_2025_NY,2025,NY,1,5,9,19,5219,IL23-1421,NDP150221G,plot,B4I_2025_NY_5219,23.666666666666668,72.66666666666667,90.33333333333333,16,69.33333333333333,86.33333333333333,15.333333333333334,7.333333333333333,9,173,175
B4I_2025_NY,2025,NY,1,5,9,20,5220,IL23-4049,NDP250187G,plot,B4I_2025_NY_5220,28.666666666666668,71,96.66666666666667,17,64.66666666666667,84,23.333333333333332,6.333333333333333,5,171,176
B4I_2025_NY,2025,NY,1,5,9,21,5221,IL23-1610,NDP250035G,plot,B4I_2025_NY_5221,26.666666666666668,82.66666666666667,98.66666666666667,19,68,90,19.666666666666668,10,9,169,178
B4I_2025_NY,2025,NY,1,5,9,22,5222,IL23-1668,NDP170183Y,plot,B4I_2025_NY_5222,25.666666666666668,83.66666666666667,98.33333333333333,19.666666666666668,72,89.33333333333333,15.666666666666666,8.666666666666666,9,170,174
B4I_2025_NY,2025,NY,1,5,9,23,5223,IL23-723,NDP250128Y,plot,B4I_2025_NY_5223,29.333333333333332,80.33333333333333,107.33333333333333,19.666666666666668,69,85,20,6,4,172,177
B4I_2025_NY,2025,NY,1,5,9,24,5224,IL19-6432,NDP250069Y,plot,B4I_2025_NY_5224,28.333333333333332,73.33333333333333,100,19.666666666666668,77,89.33333333333333,15.666666666666666,7,9,170,173
B4I_2025_NY,2025,NY,1,5,9,25,5225,IL23-971,NDP150221G,plot,B4I_2025_NY_5225,25,83.66666666666667,74.66666666666667,20.333333333333332,76.33333333333333,62.666666666666664,19,5,6,175,176
B4I_2025_NY,2025,NY,1,5,10,25,5226,IL23-1163,NDP170089G,plot,B4I_2025_NY_5226,26.333333333333332,78,102.66666666666667,19.333333333333332,57.666666666666664,50.333333333333336,13,10,3,173,173
B4I_2025_NY,2025,NY,1,5,10,24,5227,IL23-1422,ND DAWN,plot,B4I_2025_NY_5227,23.666666666666668,73.33333333333333,96.66666666666667,15.666666666666666,63,74.66666666666667,15,9,9,172,172
B4I_2025_NY,2025,NY,1,5,10,23,5228,IL23-259,NDP250135Y,plot,B4I_2025_NY_5228,29.666666666666668,77.33333333333333,94,19.333333333333332,68,78.33333333333333,18.333333333333332,7.333333333333333,7,169,175
B4I_2025_NY,2025,NY,1,5,10,22,5229,IL20-746,NDP170031G,plot,B4I_2025_NY_5229,30.666666666666668,83,87.33333333333333,20,77,95.66666666666667,17.666666666666668,7.666666666666667,8,169,172
B4I_2025_NY,2025,NY,1,5,10,21,5230,IL23-913,NDP250071Y,plot,B4I_2025_NY_5230,24.333333333333332,81,101.66666666666667,18.333333333333332,73.66666666666667,85.66666666666667,26.666666666666668,7.666666666666667,0,174,176
B4I_2025_NY,2025,NY,1,5,10,20,5231,IL23-259,NDP250160Y,plot,B4I_2025_NY_5231,29.333333333333332,74.33333333333333,88.33333333333333,18.333333333333332,64.33333333333333,80.66666666666667,18,5.666666666666667,8,169,172
B4I_2025_NY,2025,NY,1,5,10,19,5232,IL22-4169,NDP250077Y,plot,B4I_2025_NY_5232,27.333333333333332,80.33333333333333,103.66666666666667,18.333333333333332,74.66666666666667,90.66666666666667,18,6.333333333333333,1,171,178
B4I_2025_NY,2025,NY,1,5,10,18,5233,IL23-3468,NDP250059Y,plot,B4I_2025_NY_5233,24.666666666666668,69,89,17.333333333333332,74.66666666666667,97.33333333333333,18.333333333333332,8.666666666666666,6,175,177
B4I_2025_NY,2025,NY,1,5,10,17,5234,IL17-3125,NDP250144G,plot,B4I_2025_NY_5234,28.333333333333332,81,84.66666666666667,25.333333333333332,84.33333333333333,60.333333333333336,16.666666666666668,9.666666666666666,9,173,176
B4I_2025_NY,2025,NY,1,5,10,16,5235,IL23-2443,NDP170054Y,plot,B4I_2025_NY_5235,29.666666666666668,79,83.33333333333333,22,72,72.66666666666667,18.333333333333332,8,9,172,173
B4I_2025_NY,2025,NY,1,5,10,15,5236,IL22-5070,NDP170008G,plot,B4I_2025_NY_5236,29,83.66666666666667,69,24,75.66666666666667,62,17.333333333333332,10,9,167,173
B4I_2025_NY,2025,NY,1,5,10,14,5237,IL23-1806,NDP250077Y,plot,B4I_2025_NY_5237,25,71.66666666666667,88.33333333333333,16.333333333333332,73.66666666666667,88,16,7.666666666666667,8,174,173
B4I_2025_NY,2025,NY,1,5,10,13,5238,IL22-5365,NDP250139G,plot,B4I_2025_NY_5238,31,77.33333333333333,91.66666666666667,21.666666666666668,70,82,21.333333333333332,9.333333333333334,4,168,170
B4I_2025_NY,2025,NY,1,5,10,12,5239,IL21-4020,NDP250167Y,plot,B4I_2025_NY_5239,29.333333333333332,74.66666666666667,95.33333333333333,21.333333333333332,74,85,18.666666666666668,6.333333333333333,8,170,173
B4I_2025_NY,2025,NY,1,5,10,11,5240,IL23-669,NDP170252Y,plot,B4I_2025_NY_5240,29,73.33333333333333,98.66666666666667,21.333333333333332,74.33333333333333,88,21,4.333333333333333,5,171,174
B4I_2025_NY,2025,NY,1,5,10,10,5241,IL23-2954,NDP250077Y,plot,B4I_2025_NY_5241,25.666666666666668,77.33333333333333,106.66666666666667,19.333333333333332,69.33333333333333,93.66666666666667,24.333333333333332,5,8,174,174
B4I_2025_NY,2025,NY,1,5,10,9,5242,IL23-4079,NDP250173Y,plot,B4I_2025_NY_5242,30.333333333333332,72,99.66666666666667,22.333333333333332,79.66666666666667,88.66666666666667,23,7,8,174,173
B4I_2025_NY,2025,NY,1,5,10,8,5243,IL23-3549,NDP250172Y,plot,B4I_2025_NY_5243,22.333333333333332,74.66666666666667,97.66666666666667,16.666666666666668,68.33333333333333,77,16.333333333333332,9.333333333333334,8,171,174
B4I_2025_NY,2025,NY,1,5,10,7,5244,IL23-423,NDP150223G,plot,B4I_2025_NY_5244,25,75.33333333333333,98,19.666666666666668,68,80.33333333333333,18.333333333333332,6,8,173,174
B4I_2025_NY,2025,NY,1,5,10,6,5245,IL23-3751,NDP250179Y,plot,B4I_2025_NY_5245,27.333333333333332,77.33333333333333,99.33333333333333,19,65.33333333333333,77.33333333333333,17.666666666666668,7,8,172,173
B4I_2025_NY,2025,NY,1,5,10,5,5246,IL23-1209,NDP250112G,plot,B4I_2025_NY_5246,24,76.33333333333333,99.33333333333333,19,64.66666666666667,81.33333333333333,16.666666666666668,5.666666666666667,8,173,173
B4I_2025_NY,2025,NY,1,5,10,4,5247,IL23-1666,NDP250046Y,plot,B4I_2025_NY_5247,29.666666666666668,85,94,22,75,84,16.666666666666668,5.333333333333333,8,168,174
B4I_2025_NY,2025,NY,1,5,10,3,5248,IL17-3125,NDP250150G,plot,B4I_2025_NY_5248,24,60.666666666666664,86,16.333333333333332,46,39,12.666666666666666,6.333333333333333,0,172,172
B4I_2025_NY,2025,NY,1,5,10,2,5249,IL23-971,NDP250094Y,plot,B4I_2025_NY_5249,26.333333333333332,72,88,18.333333333333332,53.333333333333336,50.333333333333336,18,7.666666666666667,0,172,172
B4I_2025_NY,2025,NY,1,5,10,1,5250,IL23-4049,NDP170028G,plot,B4I_2025_NY_5250,29.333333333333332,77.33333333333333,90.66666666666667,16,73.33333333333333,76.33333333333333,19,10,2,170,171
B4I_2025_NY,2025,NY,1,5,11,1,5251,IL23-3848,NDP250173Y,plot,B4I_2025_NY_5251,29.333333333333332,81,96.66666666666667,19,70,76.33333333333333,18.333333333333332,6.666666666666667,0,173,173
B4I_2025_NY,2025,NY,1,5,11,2,5252,IL21-3542,NDP250056G,plot,B4I_2025_NY_5252,27.666666666666668,67.33333333333333,83,17.333333333333332,53,61.666666666666664,12.666666666666666,6.333333333333333,0,170,177
B4I_2025_NY,2025,NY,1,5,11,3,5253,IL23-524,NDP170247Y,plot,B4I_2025_NY_5253,24.666666666666668,71.33333333333333,85.33333333333333,22.666666666666668,59.333333333333336,55.666666666666664,17,6,0,173,172
B4I_2025_NY,2025,NY,1,5,11,4,5254,IL22-4432,NDP250143G,plot,B4I_2025_NY_5254,29,85,95,20.666666666666668,77.66666666666667,85.33333333333333,14.333333333333334,7.333333333333333,8,170,174
B4I_2025_NY,2025,NY,1,5,11,5,5255,IL21-4178,NDP250189G,plot,B4I_2025_NY_5255,28.333333333333332,79.33333333333333,94.66666666666667,17,70,78.33333333333333,14.666666666666666,6.666666666666667,0,170,176
B4I_2025_NY,2025,NY,1,5,11,6,5256,IL21-4020,NDP250131Y,plot,B4I_2025_NY_5256,25.333333333333332,68,88.66666666666667,17.333333333333332,61.666666666666664,68.66666666666667,15.333333333333334,7,0,176,174
B4I_2025_NY,2025,NY,1,5,11,7,5257,IL23-512,NDP250124Y,plot,B4I_2025_NY_5257,27.333333333333332,80.66666666666667,98.33333333333333,20.333333333333332,72.33333333333333,79.33333333333333,17.666666666666668,6.666666666666667,7,174,174
B4I_2025_NY,2025,NY,1,5,11,8,5258,IL21-4364,NDP250178Y,plot,B4I_2025_NY_5258,29.666666666666668,79,84,21,71.66666666666667,86.66666666666667,17.333333333333332,3.6666666666666665,9,167,173
B4I_2025_NY,2025,NY,1,5,11,9,5259,IL22-2250,NDP250172Y,plot,B4I_2025_NY_5259,26.666666666666668,79.66666666666667,89.33333333333333,18,78.66666666666667,81.66666666666667,19,4.666666666666667,8,172,174
B4I_2025_NY,2025,NY,1,5,11,10,5260,IL23-1348,NDP150119G,plot,B4I_2025_NY_5260,29.333333333333332,81,93,21.333333333333332,76,82,19.666666666666668,7.333333333333333,6,170,173
B4I_2025_NY,2025,NY,1,5,11,11,5261,IL23-4718,NDP170104Y,plot,B4I_2025_NY_5261,27.333333333333332,82,97.33333333333333,18.333333333333332,76,88.66666666666667,18.666666666666668,5,9,170,172
B4I_2025_NY,2025,NY,1,5,11,12,5262,IL19-3661,NDP121714R,plot,B4I_2025_NY_5262,24.666666666666668,77,95,17.333333333333332,60,68.33333333333333,20.666666666666668,7,9,170,173
B4I_2025_NY,2025,NY,1,5,11,13,5263,IL23-1666,NDP250103G,plot,B4I_2025_NY_5263,27.333333333333332,77,84.66666666666667,17.333333333333332,56,67.33333333333333,17.333333333333332,6.333333333333333,3,168,175
B4I_2025_NY,2025,NY,1,5,11,14,5264,IL21-4178,NDP250058G,plot,B4I_2025_NY_5264,28.333333333333332,71.33333333333333,89.33333333333333,19.666666666666668,70.66666666666667,74.33333333333333,16,7.666666666666667,0,170,174
B4I_2025_NY,2025,NY,1,5,11,15,5265,IL23-250,NDP150179Y,plot,B4I_2025_NY_5265,27.333333333333332,76.5,93.66666666666667,17.333333333333332,70.66666666666667,81,14.666666666666666,4.333333333333333,9,170,174
B4I_2025_NY,2025,NY,1,5,11,16,5266,IL23-1614,NDP250037Y,plot,B4I_2025_NY_5266,27,81,101.66666666666667,17,75,81.33333333333333,19.666666666666668,6.666666666666667,8,171,173
B4I_2025_NY,2025,NY,1,5,11,17,5267,IL19-7058,NDP250105G,plot,B4I_2025_NY_5267,28,80.33333333333333,95.33333333333333,19.666666666666668,72.66666666666667,80.33333333333333,18.666666666666668,5.333333333333333,9,169,174
B4I_2025_NY,2025,NY,1,5,11,18,5268,IL23-3468,NDP250115G,plot,B4I_2025_NY_5268,22,74.66666666666667,92,16.333333333333332,64.66666666666667,76.33333333333333,15,5.666666666666667,0,175,174
B4I_2025_NY,2025,NY,1,5,11,19,5269,IL22-2364,NDP170031G,plot,B4I_2025_NY_5269,26.666666666666668,70,88,16,73.33333333333333,78.33333333333333,18.333333333333332,7,0,170,172
B4I_2025_NY,2025,NY,1,5,11,20,5270,IL23-247,NDP250051Y,plot,B4I_2025_NY_5270,27.333333333333332,65.33333333333333,80,20,73.33333333333333,87.66666666666667,18,8,8,172,173
B4I_2025_NY,2025,NY,1,5,11,21,5271,IL23-669,NDP250140G,plot,B4I_2025_NY_5271,25.666666666666668,75.5,96.66666666666667,18,74.33333333333333,87,16.666666666666668,7,2,171,176
B4I_2025_NY,2025,NY,1,5,11,22,5272,IL21-4178,NDP250189G,plot,B4I_2025_NY_5272,30,80,95.33333333333333,20.333333333333332,74,84.33333333333333,16.333333333333332,6,3,170,176
B4I_2025_NY,2025,NY,1,5,11,23,5273,IL23-2751,NDP250034Y,plot,B4I_2025_NY_5273,25.666666666666668,74.33333333333333,96,18.666666666666668,71.33333333333333,88.33333333333333,14.666666666666666,5.666666666666667,9,174,174
B4I_2025_NY,2025,NY,1,5,11,24,5274,IL22-6264,NDP250165Y,plot,B4I_2025_NY_5274,28.333333333333332,76.66666666666667,93.33333333333333,17.666666666666668,78.33333333333333,89,20.333333333333332,5.333333333333333,8,170,173
B4I_2025_NY,2025,NY,1,5,11,25,5275,IL23-971,NDP121711R,plot,B4I_2025_NY_5275,25.666666666666668,79.66666666666667,107.66666666666667,15.333333333333334,74,82,16.333333333333332,7.666666666666667,6,174,174
B4I_2025_NY,2025,NY,1,5,12,25,5276,IL21-4011,NDP150476G,plot,B4I_2025_NY_5276,30.333333333333332,84.66666666666667,102.33333333333333,23,78.66666666666667,87.33333333333333,14.333333333333334,5.333333333333333,8,172,170
B4I_2025_NY,2025,NY,1,5,12,24,5277,IL23-1669,NDP250089Y,plot,B4I_2025_NY_5277,29.666666666666668,82.33333333333333,101,20.333333333333332,81.33333333333333,98,17,7,9,170,176
B4I_2025_NY,2025,NY,1,5,12,23,5278,IL23-943,NDP170008G,plot,B4I_2025_NY_5278,26.333333333333332,81.33333333333333,102,18.666666666666668,74.66666666666667,86,19,7.666666666666667,5,172,174
B4I_2025_NY,2025,NY,1,5,12,22,5279,IL20-615,NDP250124Y,plot,B4I_2025_NY_5279,27.333333333333332,75,86,19.333333333333332,76.66666666666667,88.66666666666667,18,5.666666666666667,8,169,174
B4I_2025_NY,2025,NY,1,5,12,21,5280,IL23-1619,NDP170151Y,plot,B4I_2025_NY_5280,27.666666666666668,72.66666666666667,97.66666666666667,26,78.66666666666667,82,15,6.666666666666667,8,172,174
B4I_2025_NY,2025,NY,1,5,12,20,5281,IL23-1655,NDP170011G,plot,B4I_2025_NY_5281,26,65.33333333333333,87.66666666666667,19,71.66666666666667,73.33333333333333,13.666666666666666,4.666666666666667,3,171,172
B4I_2025_NY,2025,NY,1,5,12,19,5282,IL22-2362,NDP250047Y,plot,B4I_2025_NY_5282,25,67,87.33333333333333,16.333333333333332,60,70.33333333333333,17.333333333333332,7.666666666666667,1,170,174
B4I_2025_NY,2025,NY,1,5,12,18,5283,IL23-3565,NDP250163Y,plot,B4I_2025_NY_5283,24.333333333333332,64,88,19.333333333333332,73,80,20,6.666666666666666,8,171,173
B4I_2025_NY,2025,NY,1,5,12,17,5284,IL23-3468,NDP250182G,plot,B4I_2025_NY_5284,21.666666666666668,68.33333333333333,90.66666666666667,16.333333333333332,60.666666666666664,75.33333333333333,16.333333333333332,6.666666666666667,0,175,178
B4I_2025_NY,2025,NY,1,5,12,16,5285,IL23-551,NDP150179Y,plot,B4I_2025_NY_5285,21.666666666666668,74.66666666666667,96.66666666666667,14.666666666666666,60.333333333333336,68.66666666666667,14.666666666666666,6.333333333333333,7,174,173
B4I_2025_NY,2025,NY,1,5,12,15,5286,IL20-1037,NDP150223G,plot,B4I_2025_NY_5286,25.333333333333332,74,97.66666666666667,19.333333333333332,74.66666666666667,83.33333333333333,20,5,8,171,175
